text,seg_label,cls_label,ner_label
资料片里新增一项“指定开火系统”，这项新系统将会改变《英雄连》以往的游戏方式，,B I I O B I B I O B I B I B I O O B I O B I B I B I B I I I I B I O B I B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game O O O O O O O O
二战RTS《英雄连：勇气传说》已压盘,B I O O O B I I I I I I I I I O B I,游戏,O O O O O B-game I-game I-game I-game I-game I-game I-game I-game I-game I-game O O O
并将重心放到英军第二军与德军虎式装甲精英团的对抗上。而即将推出的第二款资料片“Tales,O O B I B I B I I I I O B I I I I I I I I O B I O O O B I B I O B I I B I I O O O O O O,游戏,O O O O O O B-government I-government I-government I-government I-government O B-government I-government I-government I-government I-government I-government I-government I-government I-government O O O O O O O O O O O O O O O O O O O O O O O
完整连结《英雄连》、《英雄连：抵抗前线》的故事以及对战模式。,B I B I B I I I I O B I I I I I I I I I O B I B I B I B I O,游戏,O O O O B-game I-game I-game I-game I-game O B-game I-game I-game I-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O
真的是2008年动作游戏领域难得的佳作，只有《潜龙谍影4》、《孤岛惊魂2》、《波斯王子4》,B I O O O O O O B I I I B I B I O B I O B I B I I I I I I O B I I I I I I O B I I I I I I,游戏,O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O B-game I-game I-game I-game I-game I-game I-game O B-game I-game I-game I-game I-game I-game I-game
、《战争机器2》、《侠盗车手4》这样的王牌作品可以超越《生存之旅》。,O B I I I I I I O B I I I I I I B I O B I B I B I B I B I I I I I O,游戏,O B-game I-game I-game I-game I-game I-game I-game O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O B-game I-game I-game I-game I-game I-game O
但FTC的执行官则称他们会采取中立的态度进行评判。,O B I I O B I I O O B I O B I B I O B I B I B I O,游戏,O B-government I-government I-government O B-position I-position I-position O O O O O O O O O O O O O O O O O
FTC还要求制造商必须在应用DRM之前提供用户的反馈信息，,B I I O B I B I I B I O B I O O O B I B I B I O B I B I O,游戏,B-organization I-organization I-organization O O O B-position I-position I-position O O O O O O O O O O O O O O O O O O O O
将不会主动攻击，除非你的单位走进对方的视线（《英雄连队》的玩家应该有遇过，,O B I B I I I O B I O O B I B I B I O B I O B I I I I I O B I B I O B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game O O O O O O O O O
在本作中，导入了一些同门师兄弟作品《英雄连队：火线对决》的概念，例如压制。在《,O B I O O B I O B I B I B I I B I B I I I I I I I I I I O B I O B I B I O O O,游戏,O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O
本作PC版本将于2009年6月2日全球上架发售。《模拟人生3》,B I O O B I O O O O O O O O O O O B I B I B I O B I I I I I I,游戏,O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game
EA明确表示《模拟人生3》不使用DRM,B I B I B I B I I I I I I O B I O O O,游戏,B-company I-company O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O
星际争霸2》不可能后天突然上市，如果是有测试的消息，也不用搞得这么神秘，,B I I I I I O B I B I B I B I O B I O O B I O B I O O B I O O B I B I O,游戏,B-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
《Braid》是一款传统的2D卷轴式动作冒险游戏，游戏的剧情设定也是相当老套的“,B I I I I I I O B I B I O O O B I I B I B I I I O B I O B I B I O O B I B I O O,游戏,B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
是游戏的最大特色，或许可以说这款游戏是带有KONAMI《潜龙碟影》精髓的蝙蝠侠游戏吧。,O B I O B I B I O B I B I O B I B I O B I O O O O O O B I I I I I B I O B I I B I I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game O O O O O O O O O O
《蝙蝠侠：阿甘》匿踪暗杀成主要特色,B I I I I I I I B I B I O B I B I,游戏,B-game I-game I-game I-game I-game I-game I-game I-game O O O O O O O O O
Ludia计划开发的新作也叫《急速前进》，借用节目超高的收视率作为游戏的噱头，,B I I I I B I B I O B I O O B I I I I I O B I B I B I O B I I B I B I O B I O,游戏,B-company I-company I-company I-company I-company O O O O O O O O O B-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O
欧美奇幻RPG《神界2》官方网站上线,B I B I O O O B I I I I B I I I B I,游戏,O O O O O O O B-game I-game I-game I-game I-game O O O O O O
或许也可以认为是公平的，而且……作弊器也的确改变了星际争霸的玩法。,B I O B I B I O B I O O B I O O B I I O B I B I O B I I I O B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game O O O O
好吧，单就这些说明来讲，我彻底败了，我只能说，比如星际争霸，,O O O O O B I B I B I O O B I O O O O B I O O B I B I I I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game O
自由操控时间的RTS？《Achron》发表,B I B I B I O O O O O B I I I I I I I B I,游戏,O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game I-game O O
《暗黑破坏神3》上市日期未定。,B I I I I I I I B I B I B I O,游戏,B-game I-game I-game I-game I-game I-game I-game I-game O O O O O O O
《暗黑3》放出角色装备与天赋画面,B I I I I B I B I B I O B I B I,游戏,B-game I-game I-game I-game I-game O O O O O O O O O O O
《Kraze》中的Kraze锦标赛包括多种模式，比如越野赛、拉力赛、F1和街道赛。,B I I I I I I O O O O O O O B I I B I B I B I O B I B I I O B I I O O O O B I O O,游戏,B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
英国伦敦的Candella和7Seas公司联合宣布了一款PC平台赛车新作《Kraze》,B I I I O B I I I I I I I O B I I I I B I B I B I O B I O O B I B I B I B I I I I I I,游戏,B-address I-address I-address I-address O B-company I-company I-company I-company I-company I-company I-company I-company O B-company I-company I-company I-company I-company O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game
日前国外有媒体对动作驾驶游戏《汽车驾驶员》(Wheelman),B I B I O B I O B I B I B I B I I I I I I I I I I I I I I I I,游戏,O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game
《汽车驾驶员》引擎新作正在开发中,B I I I I I I B I B I B I B I O,游戏,B-book I-book I-book I-book I-book I-book I-book O O O O O O O O O
但可以肯定的是这是一款开放世界的游戏，我们需要利用《汽车驾驶员》的引擎构建一个新的世界。,O B I B I O O O O B I B I B I O B I O B I B I B I B I I I I I I O B I B I B I O O B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O
今天官方公布的组队系统，大致上可以理解为《魔兽世界》的小队或者团队，只不过《魔兽世界》,B I B I B I O B I B I O B I O B I B I O B I I I I I O B I B I B I O B I I B I I I I I,游戏,O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game O O O O O O O O O O O B-game I-game I-game I-game I-game I-game
奇幻策略《王权2》英雄组队系统公开,B I B I B I I I I B I B I B I B I,游戏,O O O O B-game I-game I-game I-game I-game O O O O O O O O
是一款多人RPG游戏，每一名角色都由不同的人扮演，而《王权2》是一款单人策略游戏，,O B I B I O O O B I O O B I B I O O B I O O B I O O B I I I I O B I B I B I B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game O O O O O O O O O O
地狱怪客2》、《哈利波特》以及许多其他电影和游戏中设计的生物也非常著名，,B I I I I I O B I I I I I B I B I B I B I O B I O B I O B I O B I B I O,游戏,B-movie I-movie I-movie I-movie I-movie I-movie O B-movie I-movie I-movie I-movie I-movie I-movie O O O O O O O O O O O O O O O O O O O O O O O
答：由于《魔戒》系列游戏的关系，Redwood,O O B I B I I I B I B I O B I O B I I I I I I,游戏,O O O O B-game I-game I-game I-game O O O O O O O O B-company I-company I-company I-company I-company I-company I-company
答：我们没有将诗文更新以符合现代时空；我们打算将时间锁定在《神曲》的年代。所以，,O O B I B I O B I B I O B I B I B I O B I B I O B I B I O B I I I O B I O B I O,游戏,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-book I-book I-book I-book O O O O O O O
动作大作《但丁地狱》制作人长篇访谈,B I B I B I I I I I B I I B I B I,游戏,O O O O B-game I-game I-game I-game I-game I-game B-position I-position I-position O O O O
问：依你的观点，《但丁的地狱》的最大卖点是？,O O O O O B I O B I I I I I I O B I B I O O,游戏,O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O
有新浪网游戏玩家报料，《大众软件》杂志新一期刊登了一篇《2009姚壮宪对话录》，,O B I I B I B I B I O B I I I I I B I B I I B I O B I B I I I I I I I I I I I O,游戏,O B-company I-company I-company O O O O O O O B-book I-book I-book I-book I-book I-book O O O O O O O O O O B-book I-book I-book I-book I-book I-book I-book I-book I-book I-book I-book I-book O
还需要等待网游制作完成之后才轮到《仙剑5》的开发。所以《仙剑5》的上市日期完全无法确定。,O B I B I B I B I B I B I O O O B I I I I O B I O B I O B I O O O B I B I B I B I B I O,游戏,O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O O O O O
由于北京软星主要的开发人员都在进行网游的开发，所以《仙剑5》的开发工作还没有全面运转，,B I B I I I B I O B I I I O O B I B I O B I O B I B I I I I O B I B I O B I B I B I O,游戏,O O B-company I-company I-company I-company O O O B-position I-position I-position I-position O O O O O O O O O O O O B-game I-game I-game I-game I-game O O O O O O O O O O O O O
实际情况是，简单说，有4家《星际争霸2》的Fans站联合搞了一个倒计时，,B I B I O O B I O O O O O B I I I I I I O O O O O O B I O O B I B I I O,游戏,O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O
前日新浪游戏曾经发表一篇关于《星际争霸2》Fans站的神秘倒计时的新闻，,B I B I B I B I B I B I B I B I I I I I I O O O O O O B I B I I O B I O,游戏,O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O
Blizzard在愚人节当天针对《星际争霸2》公布人族最新强大武器单位“Terra-,B I I I I I I I O B I I B I B I B I I I I I I B I B I B I B I B I B I O O O O O O O,游戏,B-company I-company I-company I-company I-company I-company I-company I-company O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O
获得2009格莱美提名、当红电玩《吉他英雄》通关表演曲目乐队—DragonForce！,B I O O O O B I I B I O B I B I B I I I I I B I B I B I B I O O O O O O O O O O O O O,游戏,O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O O O O
Nightwish)第1击的朋友，一定记得在愚公移山的那场沉寂了黑暗的夜，,B I I I I I I I I O O O O O B I O B I B I O B I I I O B I B I O B I O O O,游戏,B-organization I-organization I-organization I-organization I-organization I-organization I-organization I-organization I-organization O O O O O O O O O O O O O O O O O O O O O O O O O O O O
“法莱斯包围战”里头有一万名的德军弟兄几乎被盟军给包围，,O O B I B I O O B I O B I I O B I B I B I O B I O B I O,游戏,O O O O O O O O O O O O O O O B-government I-government O O O O O O O O O O O
二战动作匿踪游戏《破坏者》官网上线,B I B I B I B I B I I I I O B I O,游戏,O O O O O O O O B-game I-game I-game I-game I-game O O O O
游戏中德军占领城区的建筑物将只用黑白两色渲染；而玩家成功实施破坏任务的城市部分，,B I O B I B I B I O B I I O B I B I B I B I O O B I B I B I B I B I O B I B I O,游戏,O O O B-government I-government O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
著名策略游戏《要塞》系列的开发商Firefly,B I B I B I B I I I B I O B I I B I I I I I I,游戏,O O O O O O B-game I-game I-game I-game O O O O O O B-company I-company I-company I-company I-company I-company I-company
同时官网的新闻也表示，新一代的《要塞》(Stronghold)将很快公布。,B I B I O B I O B I O B I I O B I I I I I I I I I I I I I I I O B I B I O,游戏,O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game I-game O O O O O O
地下城英雄》的其他作品”。,B I I I I I O B I B I O O,游戏,B-game I-game I-game I-game I-game I-game O O O O O O O
作为一款将登陆次世代主机平台的游戏，《地下城英雄》的画质表现非常优越，怪物的皮肤肌理、,B I B I O B I B I I B I B I O B I O B I I I I I I O B I B I B I B I O B I O B I B I O,游戏,O O O O O O O O O O O O O O O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O O O O O O O O O O O O O
由于育碧正式公布《刺客信条2》的时间临近，育碧也不再打算隐藏下去，今天育碧公布了《,B I B I B I B I B I I I I I I O B I B I O B I O B I B I B I B I O B I B I B I O O,游戏,O O B-company I-company O O O O B-game I-game I-game I-game I-game I-game I-game O O O O O O B-company I-company O O O O O O O O O O O O B-company I-company O O O O
